0.003053	0.00296141	0.002872568	0.002786391	0.002702799	0.002621715	0.002543063	0.002470574	0.002403852	0.002342537	0.002286305	0.002234863	0.002184579	0.002135426	0.002087379	0.002040413	0.001994503	0.001949627	0.00190576	0.001862881	0.001820966	0.001779994	0.001739944	0.001700796	0.001662528	0.001625121	0.001588556	0.001552813	0.001517875	0.001483723	0.001450339	0.001417706	0.001385808	0.001354627	0.001324148	0.001294355	0.001265232	0.001236764	0.001208937	0.001181736	0.001155147	0.001129156	0.00110375	0.001078916	0.00105464	0.001030911	0.001007715	0.000985041	0.000962878	0.000941213	0.000920036	0.000899335	0.0008791	0.00085932	0.000839986	0.000821086	0.000802612	0.000784553	0.0007669	0.000749645	0.000732778	0.000716291	0.000700174	0.00068442	0.000669021	0.000653968	0.000639253	0.00062487	0.000610811	0.000597067	0.000583633	0.000570502	0.000557665	0.000545118	0.000532853	0.000520863	0.000509144	0.000497688	0.00048649	0.000475544	0.000464845	0.000454386	0.000444162	0.000434168	0.000424399	0.00041485	0.000405516	0.000396392	0.000387473	0.000378755	0.000370233	0.000361903	0.00035376	0.000345801	0.00033802	0.000330415	0.00032298	0.000315713	0.00030861	0.000301666	0.000294878	0.000288244	0.000281758	0.000275419	0.000269222	0.000263164	0.000257243	0.000251455	0.000245797	0.000240267	0.000234861	0.000229577	0.000224411	0.000219362	0.000214426	0.000209602	0.000204886	0.000200276	0.000195769	0.000191365	0.000187059	0.00018285	0.000178736	0.000174714	0.000170783	0.000166941	0.000163185	0.000159513	0.000155924	0.000152416	0.000148986	0.000145634	0.000142357	0.000139154	0.000136023	0.000132963	0.000129971	0.000127047	0.000124188	0.000121394	0.000118663	0.000115993	0.000113383	0.000110832	0.000108338	0.0001059	0.000103518	0.000101188	0.000098912	0.000096686	0.000094511	0.000092384	0.000090306	0.000088274	0.000086288	0.000084346	0.000082448
0.000317	0.00030749	0.000298265	0.000289317	0.000280638	0.000272219	0.000264052	0.000256525	0.000249597	0.000243231	0.000237392	0.000232051	0.00022683	0.000221726	0.000216737	0.000211861	0.000207094	0.000202434	0.000197879	0.000193427	0.000189075	0.000184821	0.000180662	0.000176598	0.000172624	0.00016874	0.000164943	0.000161232	0.000157604	0.000154058	0.000150592	0.000147204	0.000143892	0.000140654	0.000137489	0.000134396	0.000131372	0.000128416	0.000125527	0.000122702	0.000119942	0.000117243	0.000114605	0.000112026	0.000109506	0.000107042	0.000104633	0.000102279	0.000099978	0.000097728	0.000095529	0.00009338	0.000091279	0.000089225	0.000087218	0.000085255	0.000083337	0.000081462	0.000079629	0.000077837	0.000076086	0.000074374	0.000072701	0.000071065	0.000069466	0.000067903	0.000066375	0.000064882	0.000063422	0.000061995	0.0000606	0.000059236	0.000057904	0.000056601	0.000055327	0.000054082	0.000052866	0.000051676	0.000050513	0.000049377	0.000048266	0.00004718	0.000046118	0.000045081	0.000044066	0.000043075	0.000042106	0.000041158	0.000040232	0.000039327	0.000038442	0.000037577	0.000036732	0.000035905	0.000035097	0.000034308	0.000033536	0.000032781	0.000032044	0.000031323	0.000030618	0.000029929	0.000029256	0.000028597	0.000027954	0.000027325	0.00002671	0.000026109	0.000025522	0.000024947	0.000024386	0.000023837	0.000023301	0.000022777	0.000022264	0.000021763	0.000021274	0.000020795	0.000020327	0.00001987	0.000019423	0.000018986	0.000018559	0.000018141	0.000017733	0.000017334	0.000016944	0.000016563	0.00001619	0.000015826	0.00001547	0.000015122	0.000014781	0.000014449	0.000014124	0.000013806	0.000013495	0.000013192	0.000012895	0.000012605	0.000012321	0.000012044	0.000011773	0.000011508	0.000011249	0.000010996	0.000010748	0.000010507	0.00001027	0.000010039	0.000009813	0.000009592	0.000009377	0.000009166	0.000008959	0.000008758	0.000008561
0.000182	0.00017654	0.000171244	0.000166106	0.000161123	0.00015629	0.000151601	0.00014728	0.000143302	0.000139647	0.000136295	0.000133228	0.00013023	0.0001273	0.000124436	0.000121636	0.000118899	0.000116224	0.000113609	0.000111053	0.000108554	0.000106112	0.000103724	0.00010139	0.000099109	0.000096879	0.000094699	0.000092569	0.000090486	0.00008845	0.00008646	0.000084514	0.000082613	0.000080754	0.000078937	0.000077161	0.000075425	0.000073728	0.000072069	0.000070447	0.000068862	0.000067313	0.000065798	0.000064318	0.000062871	0.000061456	0.000060073	0.000058722	0.000057401	0.000056109	0.000054847	0.000053613	0.000052406	0.000051227	0.000050074	0.000048948	0.000047846	0.00004677	0.000045718	0.000044689	0.000043683	0.000042701	0.00004174	0.000040801	0.000039883	0.000038985	0.000038108	0.000037251	0.000036413	0.000035593	0.000034792	0.00003401	0.000033244	0.000032496	0.000031765	0.00003105	0.000030352	0.000029669	0.000029001	0.000028349	0.000027711	0.000027088	0.000026478	0.000025882	0.0000253	0.000024731	0.000024174	0.00002363	0.000023099	0.000022579	0.000022071	0.000021574	0.000021089	0.000020614	0.000020151	0.000019697	0.000019254	0.000018821	0.000018397	0.000017983	0.000017579	0.000017183	0.000016797	0.000016419	0.000016049	0.000015688	0.000015335	0.00001499	0.000014653	0.000014323	0.000014001	0.000013686	0.000013378	0.000013077	0.000012783	0.000012495	0.000012214	0.000011939	0.00001167	0.000011408	0.000011151	0.0000109	0.000010655	0.000010415	0.000010181	0.000009952	0.000009728	0.000009509	0.000009295	0.000009086	0.000008882	0.000008682	0.000008486	0.000008295	0.000008109	0.000007926	0.000007748	0.000007574	0.000007403	0.000007237	0.000007074	0.000006915	0.000006759	0.000006607	0.000006458	0.000006313	0.000006171	0.000006032	0.000005896	0.000005764	0.000005634	0.000005507	0.000005383	0.000005262	0.000005144	0.000005028	0.000004915
0.00014	0.0001358	0.000131726	0.000127774	0.000123941	0.000120223	0.000116616	0.000113292	0.000110232	0.000107421	0.000104842	0.000102483	0.000100177	0.000097923	0.00009572	0.000093566	0.000091461	0.000089403	0.000087392	0.000085425	0.000083503	0.000081624	0.000079788	0.000077993	0.000076238	0.000074522	0.000072846	0.000071207	0.000069604	0.000068038	0.000066508	0.000065011	0.000063548	0.000062119	0.000060721	0.000059355	0.000058019	0.000056714	0.000055438	0.00005419	0.000052971	0.000051779	0.000050614	0.000049475	0.000048362	0.000047274	0.00004621	0.000045171	0.000044154	0.000043161	0.00004219	0.00004124	0.000040312	0.000039405	0.000038519	0.000037652	0.000036805	0.000035977	0.000035167	0.000034376	0.000033603	0.000032847	0.000032108	0.000031385	0.000030679	0.000029989	0.000029314	0.000028654	0.00002801	0.000027379	0.000026763	0.000026161	0.000025573	0.000024997	0.000024435	0.000023885	0.000023348	0.000022822	0.000022309	0.000021807	0.000021316	0.000020837	0.000020368	0.000019909	0.000019461	0.000019024	0.000018596	0.000018177	0.000017768	0.000017368	0.000016978	0.000016596	0.000016222	0.000015857	0.0000155	0.000015152	0.000014811	0.000014478	0.000014152	0.000013833	0.000013522	0.000013218	0.00001292	0.00001263	0.000012346	0.000012068	0.000011796	0.000011531	0.000011271	0.000011018	0.00001077	0.000010528	0.000010291	0.000010059	0.000009833	0.000009612	0.000009395	0.000009184	0.000008977	0.000008775	0.000008578	0.000008385	0.000008196	0.000008012	0.000007832	0.000007655	0.000007483	0.000007315	0.00000715	0.000006989	0.000006832	0.000006678	0.000006528	0.000006381	0.000006238	0.000006097	0.00000596	0.000005826	0.000005695	0.000005567	0.000005441	0.000005319	0.000005199	0.000005082	0.000004968	0.000004856	0.000004747	0.00000464	0.000004536	0.000004434	0.000004334	0.000004236	0.000004141	0.000004048	0.000003957	0.000003868	0.000003781
0.000114	0.00011058	0.000107263	0.000104045	0.000100923	0.000097896	0.000094959	0.000092252	0.000089761	0.000087471	0.000085371	0.000083451	0.000081573	0.000079737	0.000077943	0.00007619	0.000074475	0.0000728	0.000071162	0.000069561	0.000067995	0.000066466	0.00006497	0.000063508	0.000062079	0.000060683	0.000059317	0.000057983	0.000056678	0.000055403	0.000054156	0.000052938	0.000051747	0.000050582	0.000049444	0.000048332	0.000047244	0.000046181	0.000045142	0.000044126	0.000043134	0.000042163	0.000041214	0.000040287	0.000039381	0.000038495	0.000037628	0.000036782	0.000035954	0.000035145	0.000034354	0.000033581	0.000032826	0.000032087	0.000031365	0.00003066	0.00002997	0.000029295	0.000028636	0.000027992	0.000027362	0.000026747	0.000026145	0.000025556	0.000024981	0.000024419	0.00002387	0.000023333	0.000022808	0.000022295	0.000021793	0.000021303	0.000020823	0.000020355	0.000019897	0.000019449	0.000019012	0.000018584	0.000018166	0.000017757	0.000017357	0.000016967	0.000016585	0.000016212	0.000015847	0.000015491	0.000015142	0.000014801	0.000014468	0.000014143	0.000013825	0.000013514	0.00001321	0.000012912	0.000012622	0.000012338	0.00001206	0.000011789	0.000011524	0.000011264	0.000011011	0.000010763	0.000010521	0.000010284	0.000010053	0.000009827	0.000009606	0.000009389	0.000009178	0.000008972	0.00000877	0.000008572	0.00000838	0.000008191	0.000008007	0.000007827	0.00000765	0.000007478	0.00000731	0.000007146	0.000006985	0.000006828	0.000006674	0.000006524	0.000006377	0.000006234	0.000006093	0.000005956	0.000005822	0.000005691	0.000005563	0.000005438	0.000005316	0.000005196	0.000005079	0.000004965	0.000004853	0.000004744	0.000004637	0.000004533	0.000004431	0.000004331	0.000004234	0.000004138	0.000004045	0.000003954	0.000003865	0.000003778	0.000003693	0.00000361	0.000003529	0.00000345	0.000003372	0.000003296	0.000003222	0.00000315	0.000003079
0.000089	0.00008633	0.00008374	0.000081228	0.000078791	0.000076427	0.000074135	0.000072021	0.000070076	0.000068289	0.00006665	0.00006515	0.000063684	0.000062251	0.000060851	0.000059481	0.000058143	0.000056835	0.000055556	0.000054306	0.000053084	0.00005189	0.000050722	0.000049581	0.000048465	0.000047375	0.000046309	0.000045267	0.000044249	0.000043253	0.00004228	0.000041328	0.000040399	0.00003949	0.000038601	0.000037733	0.000036884	0.000036054	0.000035243	0.00003445	0.000033674	0.000032917	0.000032176	0.000031452	0.000030744	0.000030053	0.000029377	0.000028716	0.000028069	0.000027438	0.000026821	0.000026217	0.000025627	0.000025051	0.000024487	0.000023936	0.000023397	0.000022871	0.000022356	0.000021853	0.000021362	0.000020881	0.000020411	0.000019952	0.000019503	0.000019064	0.000018635	0.000018216	0.000017806	0.000017406	0.000017014	0.000016631	0.000016257	0.000015891	0.000015534	0.000015184	0.000014842	0.000014508	0.000014182	0.000013863	0.000013551	0.000013246	0.000012948	0.000012657	0.000012372	0.000012094	0.000011821	0.000011555	0.000011295	0.000011041	0.000010793	0.00001055	0.000010313	0.000010081	0.000009854	0.000009632	0.000009415	0.000009204	0.000008996	0.000008794	0.000008596	0.000008403	0.000008214	0.000008029	0.000007848	0.000007672	0.000007499	0.00000733	0.000007165	0.000007004	0.000006847	0.000006693	0.000006542	0.000006395	0.000006251	0.00000611	0.000005973	0.000005838	0.000005707	0.000005579	0.000005453	0.00000533	0.00000521	0.000005093	0.000004979	0.000004867	0.000004757	0.00000465	0.000004545	0.000004443	0.000004343	0.000004245	0.00000415	0.000004057	0.000003965	0.000003876	0.000003789	0.000003704	0.00000362	0.000003539	0.000003459	0.000003381	0.000003305	0.000003231	0.000003158	0.000003087	0.000003018	0.00000295	0.000002883	0.000002819	0.000002755	0.000002693	0.000002633	0.000002573	0.000002515	0.000002459	0.000002404
0.000091	0.00008827	0.000085622	0.000083053	0.000080562	0.000078145	0.0000758	0.00007364	0.000071651	0.000069823	0.000068147	0.000066614	0.000065115	0.00006365	0.000062218	0.000060818	0.00005945	0.000058112	0.000056805	0.000055526	0.000054277	0.000053056	0.000051862	0.000050695	0.000049555	0.00004844	0.00004735	0.000046284	0.000045243	0.000044225	0.00004323	0.000042257	0.000041306	0.000040377	0.000039469	0.000038581	0.000037712	0.000036864	0.000036034	0.000035224	0.000034431	0.000033656	0.000032899	0.000032159	0.000031435	0.000030728	0.000030037	0.000029361	0.0000287	0.000028055	0.000027423	0.000026806	0.000026203	0.000025614	0.000025037	0.000024474	0.000023923	0.000023385	0.000022859	0.000022344	0.000021842	0.00002135	0.00002087	0.0000204	0.000019941	0.000019493	0.000019054	0.000018625	0.000018206	0.000017797	0.000017396	0.000017005	0.000016622	0.000016248	0.000015883	0.000015525	0.000015176	0.000014834	0.000014501	0.000014174	0.000013856	0.000013544	0.000013239	0.000012941	0.00001265	0.000012365	0.000012087	0.000011815	0.000011549	0.000011289	0.000011035	0.000010787	0.000010544	0.000010307	0.000010075	0.000009849	0.000009627	0.00000941	0.000009199	0.000008992	0.000008789	0.000008592	0.000008398	0.000008209	0.000008025	0.000007844	0.000007668	0.000007495	0.000007326	0.000007162	0.000007	0.000006843	0.000006689	0.000006538	0.000006391	0.000006248	0.000006107	0.00000597	0.000005835	0.000005704	0.000005576	0.00000545	0.000005328	0.000005208	0.00000509	0.000004976	0.000004864	0.000004755	0.000004648	0.000004543	0.000004441	0.000004341	0.000004243	0.000004148	0.000004054	0.000003963	0.000003874	0.000003787	0.000003702	0.000003618	0.000003537	0.000003457	0.00000338	0.000003304	0.000003229	0.000003157	0.000003086	0.000003016	0.000002948	0.000002882	0.000002817	0.000002754	0.000002692	0.000002631	0.000002572	0.000002514	0.000002458
0.000091	0.00008827	0.000085622	0.000083053	0.000080562	0.000078145	0.0000758	0.00007364	0.000071651	0.000069823	0.000068147	0.000066614	0.000065115	0.00006365	0.000062218	0.000060818	0.00005945	0.000058112	0.000056805	0.000055526	0.000054277	0.000053056	0.000051862	0.000050695	0.000049555	0.00004844	0.00004735	0.000046284	0.000045243	0.000044225	0.00004323	0.000042257	0.000041306	0.000040377	0.000039469	0.000038581	0.000037712	0.000036864	0.000036034	0.000035224	0.000034431	0.000033656	0.000032899	0.000032159	0.000031435	0.000030728	0.000030037	0.000029361	0.0000287	0.000028055	0.000027423	0.000026806	0.000026203	0.000025614	0.000025037	0.000024474	0.000023923	0.000023385	0.000022859	0.000022344	0.000021842	0.00002135	0.00002087	0.0000204	0.000019941	0.000019493	0.000019054	0.000018625	0.000018206	0.000017797	0.000017396	0.000017005	0.000016622	0.000016248	0.000015883	0.000015525	0.000015176	0.000014834	0.000014501	0.000014174	0.000013856	0.000013544	0.000013239	0.000012941	0.00001265	0.000012365	0.000012087	0.000011815	0.000011549	0.000011289	0.000011035	0.000010787	0.000010544	0.000010307	0.000010075	0.000009849	0.000009627	0.00000941	0.000009199	0.000008992	0.000008789	0.000008592	0.000008398	0.000008209	0.000008025	0.000007844	0.000007668	0.000007495	0.000007326	0.000007162	0.000007	0.000006843	0.000006689	0.000006538	0.000006391	0.000006248	0.000006107	0.00000597	0.000005835	0.000005704	0.000005576	0.00000545	0.000005328	0.000005208	0.00000509	0.000004976	0.000004864	0.000004755	0.000004648	0.000004543	0.000004441	0.000004341	0.000004243	0.000004148	0.000004054	0.000003963	0.000003874	0.000003787	0.000003702	0.000003618	0.000003537	0.000003457	0.00000338	0.000003304	0.000003229	0.000003157	0.000003086	0.000003016	0.000002948	0.000002882	0.000002817	0.000002754	0.000002692	0.000002631	0.000002572	0.000002514	0.000002458
0.000078	0.00007566	0.00007339	0.000071188	0.000069053	0.000066981	0.000064972	0.00006312	0.000061415	0.000059849	0.000058412	0.000057098	0.000055813	0.000054557	0.00005333	0.00005213	0.000050957	0.00004981	0.00004869	0.000047594	0.000046523	0.000045476	0.000044453	0.000043453	0.000042475	0.00004152	0.000040585	0.000039672	0.00003878	0.000037907	0.000037054	0.00003622	0.000035406	0.000034609	0.00003383	0.000033069	0.000032325	0.000031598	0.000030887	0.000030192	0.000029512	0.000028848	0.000028199	0.000027565	0.000026945	0.000026338	0.000025746	0.000025166	0.0000246	0.000024047	0.000023506	0.000022977	0.00002246	0.000021954	0.00002146	0.000020978	0.000020506	0.000020044	0.000019593	0.000019152	0.000018721	0.0000183	0.000017888	0.000017486	0.000017093	0.000016708	0.000016332	0.000015965	0.000015605	0.000015254	0.000014911	0.000014576	0.000014248	0.000013927	0.000013614	0.000013307	0.000013008	0.000012715	0.000012429	0.00001215	0.000011876	0.000011609	0.000011348	0.000011092	0.000010843	0.000010599	0.00001036	0.000010127	0.000009899	0.000009677	0.000009459	0.000009246	0.000009038	0.000008835	0.000008636	0.000008442	0.000008252	0.000008066	0.000007885	0.000007707	0.000007534	0.000007364	0.000007199	0.000007037	0.000006878	0.000006723	0.000006572	0.000006424	0.00000628	0.000006138	0.000006	0.000005865	0.000005733	0.000005604	0.000005478	0.000005355	0.000005235	0.000005117	0.000005002	0.000004889	0.000004779	0.000004672	0.000004566	0.000004464	0.000004363	0.000004265	0.000004169	0.000004075	0.000003984	0.000003894	0.000003806	0.000003721	0.000003637	0.000003555	0.000003475	0.000003397	0.000003321	0.000003246	0.000003173	0.000003101	0.000003032	0.000002963	0.000002897	0.000002832	0.000002768	0.000002706	0.000002645	0.000002585	0.000002527	0.00000247	0.000002415	0.00000236	0.000002307	0.000002255	0.000002205	0.000002155	0.000002106
0.000077	0.00007469	0.000072449	0.000070276	0.000068168	0.000066123	0.000064139	0.000062311	0.000060628	0.000059081	0.000057663	0.000056366	0.000055097	0.000053858	0.000052646	0.000051461	0.000050304	0.000049172	0.000048065	0.000046984	0.000045927	0.000044893	0.000043883	0.000042896	0.000041931	0.000040987	0.000040065	0.000039164	0.000038282	0.000037421	0.000036579	0.000035756	0.000034952	0.000034165	0.000033396	0.000032645	0.000031911	0.000031193	0.000030491	0.000029805	0.000029134	0.000028479	0.000027838	0.000027211	0.000026599	0.000026001	0.000025416	0.000024844	0.000024285	0.000023738	0.000023204	0.000022682	0.000022172	0.000021673	0.000021185	0.000020709	0.000020243	0.000019787	0.000019342	0.000018907	0.000018481	0.000018066	0.000017659	0.000017262	0.000016873	0.000016494	0.000016123	0.00001576	0.000015405	0.000015059	0.00001472	0.000014389	0.000014065	0.000013748	0.000013439	0.000013137	0.000012841	0.000012552	0.00001227	0.000011994	0.000011724	0.00001146	0.000011202	0.00001095	0.000010704	0.000010463	0.000010228	0.000009997	0.000009773	0.000009553	0.000009338	0.000009128	0.000008922	0.000008721	0.000008525	0.000008333	0.000008146	0.000007963	0.000007783	0.000007608	0.000007437	0.00000727	0.000007106	0.000006946	0.00000679	0.000006637	0.000006488	0.000006342	0.000006199	0.00000606	0.000005923	0.00000579	0.00000566	0.000005533	0.000005408	0.000005286	0.000005167	0.000005051	0.000004938	0.000004826	0.000004718	0.000004612	0.000004508	0.000004406	0.000004307	0.00000421	0.000004116	0.000004023	0.000003933	0.000003844	0.000003758	0.000003673	0.00000359	0.00000351	0.000003431	0.000003353	0.000003278	0.000003204	0.000003132	0.000003062	0.000002993	0.000002925	0.00000286	0.000002795	0.000002732	0.000002671	0.000002611	0.000002552	0.000002495	0.000002439	0.000002384	0.00000233	0.000002278	0.000002226	0.000002176	0.000002127	0.000002079
